Area_code,State,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Date,Product_Type
585,New York,303,331,614,245,127,93,1704,11-01-2011,Herbal Tea
585,New York,105,145,245,100,40,28,822,04-01-2010,Tea
585,New York,171,157,282,108,42,30,971,10-01-2011,Tea
585,New York,135,126,227,87,35,24,756,03-01-2011,Tea
585,New York,264,352,580,228,88,63,1402,02-01-2010,Espresso
585,New York,182,280,546,266,98,74,1355,07-01-2010,Espresso
585,New York,247,277,538,266,91,74,1319,08-01-2011,Espresso
603,New Hampshire,20,55,93,38,35,12,241,01-01-2010,Coffee
603,New Hampshire,25,60,101,41,35,13,236,02-01-2010,Coffee
603,New Hampshire,29,64,107,43,35,13,231,03-01-2010,Coffee
603,New Hampshire,33,72,121,49,39,15,241,04-01-2010,Coffee
603,New Hampshire,35,74,125,51,39,16,265,05-01-2010,Coffee
603,New Hampshire,41,82,138,56,41,17,302,06-01-2010,Coffee
603,New Hampshire,49,90,151,61,41,19,329,07-01-2010,Coffee
603,New Hampshire,48,90,151,61,42,19,322,08-01-2010,Coffee
603,New Hampshire,33,71,120,49,38,15,315,09-01-2010,Coffee
603,New Hampshire,33,71,120,49,38,15,310,10-01-2010,Coffee
603,New Hampshire,30,67,113,46,37,14,316,11-01-2010,Coffee
603,New Hampshire,37,75,127,52,38,16,327,12-01-2010,Coffee
603,New Hampshire,31,55,104,38,37,12,241,01-01-2011,Coffee
603,New Hampshire,37,60,108,41,35,13,236,02-01-2011,Coffee
603,New Hampshire,43,64,114,43,35,13,231,03-01-2011,Coffee
603,New Hampshire,49,72,129,49,39,15,241,04-01-2011,Coffee
603,New Hampshire,48,74,124,51,36,16,265,05-01-2011,Coffee
603,New Hampshire,57,82,137,56,38,17,302,06-01-2011,Coffee
603,New Hampshire,68,90,150,61,38,19,329,07-01-2011,Coffee
603,New Hampshire,66,90,150,61,39,19,322,08-01-2011,Coffee
603,New Hampshire,49,71,128,49,38,15,315,09-01-2011,Coffee
603,New Hampshire,49,71,128,49,38,15,310,10-01-2011,Coffee
603,New Hampshire,45,67,120,46,37,14,316,11-01-2011,Coffee
603,New Hampshire,55,75,135,52,38,16,327,12-01-2011,Coffee
603,New Hampshire,25,72,120,48,47,15,372,01-01-2010,Coffee
603,New Hampshire,23,69,114,45,46,14,366,02-01-2010,Coffee
603,New Hampshire,26,72,119,47,46,15,361,03-01-2010,Coffee
603,New Hampshire,27,75,125,50,48,16,372,04-01-2010,Coffee
603,New Hampshire,31,80,132,52,49,17,397,05-01-2010,Coffee
603,New Hampshire,42,94,156,62,52,20,436,06-01-2010,Coffee
603,New Hampshire,43,96,160,64,53,21,467,07-01-2010,Coffee
603,New Hampshire,44,96,160,64,52,21,460,08-01-2010,Coffee
603,New Hampshire,34,84,139,55,50,18,453,09-01-2010,Coffee
603,New Hampshire,24,69,114,45,45,14,447,10-01-2010,Coffee
603,New Hampshire,20,66,109,43,46,14,452,11-01-2010,Coffee
603,New Hampshire,28,74,122,48,46,15,462,12-01-2010,Coffee
603,New Hampshire,39,72,134,48,49,15,372,01-01-2011,Coffee
603,New Hampshire,34,69,121,45,46,14,366,02-01-2011,Coffee
603,New Hampshire,39,72,127,47,46,15,361,03-01-2011,Coffee
603,New Hampshire,40,75,133,50,48,16,372,04-01-2011,Coffee
603,New Hampshire,43,80,131,52,46,17,397,05-01-2011,Coffee
603,New Hampshire,58,94,155,62,48,20,436,06-01-2011,Coffee
603,New Hampshire,59,96,159,64,49,21,467,07-01-2011,Coffee
603,New Hampshire,61,96,159,64,48,21,460,08-01-2011,Coffee
603,New Hampshire,50,84,148,55,50,18,453,09-01-2011,Coffee
603,New Hampshire,36,69,121,45,45,14,447,10-01-2011,Coffee
603,New Hampshire,30,66,116,43,46,14,452,11-01-2011,Coffee
603,New Hampshire,42,74,130,48,46,15,462,12-01-2011,Coffee
603,New Hampshire,11,26,43,17,15,4,777,01-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,774,02-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,731,03-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,688,04-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,645,05-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,602,06-01-2010,Tea
603,New Hampshire,31,43,43,0,12,0,559,07-01-2010,Tea
603,New Hampshire,31,43,43,0,12,0,516,08-01-2010,Tea
603,New Hampshire,31,43,43,0,12,0,473,09-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,430,10-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,387,11-01-2010,Tea
603,New Hampshire,32,43,43,0,11,0,344,12-01-2010,Tea
603,New Hampshire,17,26,48,17,16,4,777,01-01-2011,Tea
603,New Hampshire,47,43,46,0,11,0,774,02-01-2011,Tea
603,New Hampshire,47,43,46,0,11,0,731,03-01-2011,Tea
603,New Hampshire,47,43,46,0,11,0,688,04-01-2011,Tea
603,New Hampshire,44,43,43,0,10,0,645,05-01-2011,Tea
603,New Hampshire,44,43,43,0,10,0,602,06-01-2011,Tea
603,New Hampshire,43,43,43,0,11,0,559,07-01-2011,Tea
603,New Hampshire,43,43,43,0,11,0,516,08-01-2011,Tea
603,New Hampshire,46,43,46,0,12,0,473,09-01-2011,Tea
603,New Hampshire,47,43,46,0,11,0,430,10-01-2011,Tea
603,New Hampshire,47,43,46,0,11,0,387,11-01-2011,Tea
603,New Hampshire,47,43,46,0,11,0,344,12-01-2011,Tea
603,New Hampshire,-10,53,90,37,63,34,261,01-01-2010,Espresso
603,New Hampshire,-7,61,104,43,68,39,256,02-01-2010,Espresso
603,New Hampshire,-7,63,107,44,70,40,251,03-01-2010,Espresso
603,New Hampshire,-6,63,107,44,69,40,261,04-01-2010,Espresso
603,New Hampshire,-7,61,104,43,68,39,282,05-01-2010,Espresso
603,New Hampshire,-4,73,125,52,77,47,313,06-01-2010,Espresso
603,New Hampshire,-1,82,141,59,83,53,338,07-01-2010,Espresso
603,New Hampshire,1,88,151,63,87,57,332,08-01-2010,Espresso
603,New Hampshire,-7,62,106,44,69,40,325,09-01-2010,Espresso
603,New Hampshire,-7,64,109,45,71,41,320,10-01-2010,Espresso
603,New Hampshire,-8,62,106,44,70,40,325,11-01-2010,Espresso
603,New Hampshire,-4,69,118,49,73,44,335,12-01-2010,Espresso
603,New Hampshire,-16,53,101,37,66,34,261,01-01-2011,Espresso
603,New Hampshire,-10,61,111,43,68,39,256,02-01-2011,Espresso
603,New Hampshire,-10,63,114,44,70,40,251,03-01-2011,Espresso
603,New Hampshire,-9,63,114,44,69,40,261,04-01-2011,Espresso
603,New Hampshire,-10,61,103,43,63,39,282,05-01-2011,Espresso
603,New Hampshire,-6,73,124,52,72,47,313,06-01-2011,Espresso
603,New Hampshire,-1,82,140,59,77,53,338,07-01-2011,Espresso
603,New Hampshire,1,88,150,63,81,57,332,08-01-2011,Espresso
603,New Hampshire,-10,62,113,44,69,40,325,09-01-2011,Espresso
603,New Hampshire,-10,64,116,45,71,41,320,10-01-2011,Espresso
603,New Hampshire,-12,62,113,44,70,40,325,11-01-2011,Espresso
603,New Hampshire,-6,69,126,49,73,44,335,12-01-2011,Espresso
603,New Hampshire,-4,42,76,34,46,12,197,01-01-2010,Herbal Tea
603,New Hampshire,-4,41,74,33,45,12,193,02-01-2010,Herbal Tea
603,New Hampshire,-3,42,75,33,45,12,190,03-01-2010,Herbal Tea
603,New Hampshire,-3,44,79,35,47,13,197,04-01-2010,Herbal Tea
603,New Hampshire,-1,45,81,36,46,13,212,05-01-2010,Herbal Tea
603,New Hampshire,0,46,82,36,46,13,236,06-01-2010,Herbal Tea
603,New Hampshire,0,46,82,36,46,13,252,07-01-2010,Herbal Tea
603,New Hampshire,1,48,86,38,47,14,248,08-01-2010,Herbal Tea
603,New Hampshire,2,51,91,40,49,15,244,09-01-2010,Herbal Tea
603,New Hampshire,-3,43,77,34,46,12,240,10-01-2010,Herbal Tea
603,New Hampshire,-4,41,74,33,45,12,243,11-01-2010,Herbal Tea
603,New Hampshire,2,49,88,39,47,14,250,12-01-2010,Herbal Tea
603,New Hampshire,-6,42,85,34,48,12,197,01-01-2011,Herbal Tea
603,New Hampshire,-6,41,79,33,45,12,193,02-01-2011,Herbal Tea
603,New Hampshire,-4,42,80,33,45,12,190,03-01-2011,Herbal Tea
603,New Hampshire,-4,44,84,35,47,13,197,04-01-2011,Herbal Tea
603,New Hampshire,-1,45,80,36,43,13,212,05-01-2011,Herbal Tea
603,New Hampshire,0,46,81,36,43,13,236,06-01-2011,Herbal Tea
603,New Hampshire,0,46,81,36,43,13,252,07-01-2011,Herbal Tea
603,New Hampshire,1,48,85,38,44,14,248,08-01-2011,Herbal Tea
603,New Hampshire,3,51,97,40,49,15,244,09-01-2011,Herbal Tea
603,New Hampshire,-4,43,82,34,46,12,240,10-01-2011,Herbal Tea
603,New Hampshire,-6,41,79,33,45,12,243,11-01-2011,Herbal Tea
603,New Hampshire,3,49,94,39,47,14,250,12-01-2011,Herbal Tea
603,New Hampshire,10,27,45,18,17,5,821,01-01-2010,Tea
603,New Hampshire,11,27,45,18,16,5,818,02-01-2010,Tea
603,New Hampshire,11,27,45,18,16,5,816,03-01-2010,Tea
603,New Hampshire,12,28,47,19,16,5,820,04-01-2010,Tea
603,New Hampshire,12,29,49,20,17,5,829,05-01-2010,Tea
603,New Hampshire,17,35,58,23,18,6,843,06-01-2010,Tea
603,New Hampshire,17,36,61,25,19,7,854,07-01-2010,Tea
603,New Hampshire,20,38,63,25,18,7,851,08-01-2010,Tea
603,New Hampshire,12,29,48,19,17,5,848,09-01-2010,Tea
603,New Hampshire,14,31,52,21,17,5,846,10-01-2010,Tea
603,New Hampshire,8,24,39,15,16,4,848,11-01-2010,Tea
603,New Hampshire,10,25,41,16,15,4,851,12-01-2010,Tea
603,New Hampshire,16,27,50,18,18,5,821,01-01-2011,Tea
603,New Hampshire,16,27,48,18,16,5,818,02-01-2011,Tea
603,New Hampshire,16,27,48,18,16,5,816,03-01-2011,Tea
603,New Hampshire,18,28,50,19,16,5,820,04-01-2011,Tea
603,New Hampshire,17,29,49,20,16,5,829,05-01-2011,Tea
603,New Hampshire,23,35,57,23,17,6,843,06-01-2011,Tea
603,New Hampshire,23,36,60,25,18,7,854,07-01-2011,Tea
603,New Hampshire,28,38,62,25,17,7,851,08-01-2011,Tea
603,New Hampshire,18,29,51,19,17,5,848,09-01-2011,Tea
603,New Hampshire,21,31,55,21,17,5,846,10-01-2011,Tea
603,New Hampshire,12,24,42,15,16,4,848,11-01-2011,Tea
603,New Hampshire,15,25,44,16,15,4,851,12-01-2011,Tea
603,New Hampshire,-8,36,65,29,44,11,169,01-01-2010,Espresso
603,New Hampshire,-6,38,68,30,44,11,165,02-01-2010,Espresso
603,New Hampshire,-4,42,75,33,46,12,162,03-01-2010,Espresso
603,New Hampshire,-9,36,65,29,45,11,169,04-01-2010,Espresso
603,New Hampshire,-3,42,76,34,45,12,182,05-01-2010,Espresso
603,New Hampshire,-3,43,78,35,46,13,204,06-01-2010,Espresso
603,New Hampshire,0,49,89,40,49,15,219,07-01-2010,Espresso
603,New Hampshire,-9,36,65,29,45,11,215,08-01-2010,Espresso
603,New Hampshire,-12,30,54,24,42,9,212,09-01-2010,Espresso
603,New Hampshire,-12,31,56,25,43,9,209,10-01-2010,Espresso
603,New Hampshire,-3,42,76,34,45,12,211,11-01-2010,Espresso
603,New Hampshire,-16,25,45,20,41,7,218,12-01-2010,Espresso
603,New Hampshire,-12,36,73,29,46,11,169,01-01-2011,Espresso
603,New Hampshire,-9,38,72,30,44,11,165,02-01-2011,Espresso
603,New Hampshire,-6,42,80,33,46,12,162,03-01-2011,Espresso
603,New Hampshire,-13,36,69,29,45,11,169,04-01-2011,Espresso
603,New Hampshire,-4,42,75,34,42,12,182,05-01-2011,Espresso
603,New Hampshire,-4,43,77,35,43,13,204,06-01-2011,Espresso
603,New Hampshire,0,49,88,40,46,15,219,07-01-2011,Espresso
603,New Hampshire,-12,36,64,29,42,11,215,08-01-2011,Espresso
603,New Hampshire,-18,30,58,24,42,9,212,09-01-2011,Espresso
603,New Hampshire,-18,31,60,25,43,9,209,10-01-2011,Espresso
603,New Hampshire,-4,42,81,34,45,12,211,11-01-2011,Espresso
603,New Hampshire,-24,25,48,20,41,7,218,12-01-2011,Espresso
607,New York,350,374,664,249,138,87,2580,11-01-2011,Coffee
607,New York,116,111,199,76,33,21,580,10-01-2011,Tea
607,New York,-208,-62,63,125,146,113,1118,03-01-2010,Espresso
607,New York,111,238,483,245,127,93,1419,01-01-2010,Herbal Tea
607,New York,263,398,669,271,135,102,1727,06-01-2010,Herbal Tea
607,New York,309,453,747,294,144,111,1727,12-01-2010,Herbal Tea
607,New York,-120,-33,180,213,87,66,1214,02-01-2010,Herbal Tea
607,New York,-181,-37,196,235,87,72,2169,05-01-2011,Herbal Tea
607,New York,157,139,262,95,40,26,821,01-01-2011,Tea
608,Wisconsin,20,66,134,54,56,20,312,01-01-2011,Coffee
608,Wisconsin,34,82,159,67,59,25,391,09-01-2011,Coffee
608,Wisconsin,24,154,264,110,130,100,665,06-01-2010,Coffee
608,Wisconsin,35,184,317,133,149,120,705,08-01-2010,Coffee
608,Wisconsin,25,132,242,95,115,86,554,04-01-2011,Coffee
608,Wisconsin,44,173,294,124,131,112,717,07-01-2011,Coffee
608,Wisconsin,24,130,239,94,114,85,694,11-01-2011,Coffee
608,Wisconsin,47,92,170,78,45,24,995,05-01-2010,Espresso
608,Wisconsin,56,103,189,86,47,26,1081,07-01-2010,Espresso
608,Wisconsin,48,94,174,80,46,24,1055,10-01-2010,Espresso
608,Wisconsin,58,82,161,69,43,21,965,04-01-2011,Espresso
608,Wisconsin,65,92,168,78,42,24,995,05-01-2011,Espresso
608,Wisconsin,21,43,76,33,22,10,577,09-01-2010,Espresso
608,Wisconsin,19,32,60,24,19,7,567,12-01-2011,Espresso
608,Wisconsin,62,82,129,48,34,14,351,05-01-2011,Herbal Tea
608,Wisconsin,47,72,121,49,25,13,779,04-01-2010,Herbal Tea
608,Wisconsin,50,75,126,51,25,14,857,09-01-2010,Herbal Tea
608,Wisconsin,44,48,91,33,21,9,777,01-01-2011,Herbal Tea
608,Wisconsin,47,89,150,61,42,19,390,01-01-2010,Tea
608,Wisconsin,73,89,168,61,44,19,390,01-01-2011,Tea
608,Wisconsin,56,77,137,52,39,16,376,03-01-2011,Tea
608,Wisconsin,46,67,120,46,36,14,454,09-01-2011,Tea
608,Wisconsin,-6,66,113,47,72,42,622,07-01-2010,Tea
608,Wisconsin,1,87,160,63,86,57,521,04-01-2011,Tea
608,Wisconsin,3,90,153,64,82,58,551,05-01-2011,Tea
614,Ohio,20,63,110,47,43,15,420,07-01-2010,Coffee
614,Ohio,28,72,125,53,44,17,410,09-01-2010,Coffee
614,Ohio,47,77,143,57,45,18,323,03-01-2011,Coffee
614,Ohio,39,71,131,52,45,17,405,10-01-2011,Coffee
614,Ohio,42,83,140,57,41,18,364,01-01-2010,Coffee
614,Ohio,19,55,93,38,36,12,414,06-01-2010,Coffee
614,Ohio,32,68,114,46,36,14,424,11-01-2010,Coffee
614,Ohio,24,60,101,41,36,13,435,12-01-2010,Coffee
614,Ohio,65,83,157,57,43,18,364,01-01-2011,Coffee
614,Ohio,43,64,114,43,35,13,424,09-01-2011,Coffee
614,Ohio,0,87,150,63,87,57,435,01-01-2010,Coffee
614,Ohio,-3,75,129,54,78,49,427,02-01-2010,Coffee
614,Ohio,-11,52,89,37,63,33,513,08-01-2010,Coffee
614,Ohio,-4,74,134,52,77,47,509,09-01-2011,Coffee
614,Ohio,-4,73,133,52,76,47,509,11-01-2011,Coffee
614,Ohio,99,171,341,170,72,47,1091,01-01-2010,Espresso
614,Ohio,140,163,346,162,69,45,1059,03-01-2011,Espresso
614,Ohio,16,72,130,58,56,22,338,01-01-2010,Espresso
614,Ohio,18,73,132,59,55,22,331,02-01-2010,Espresso
614,Ohio,12,66,120,54,54,20,404,10-01-2010,Espresso
614,Ohio,15,64,114,51,49,19,419,07-01-2011,Espresso
614,Ohio,9,26,44,18,17,5,478,06-01-2010,Herbal Tea
614,Ohio,17,29,49,20,16,5,464,05-01-2011,Herbal Tea
614,Ohio,37,44,78,29,19,8,490,12-01-2011,Herbal Tea
614,Ohio,26,45,75,30,19,8,820,04-01-2010,Herbal Tea
614,Ohio,16,34,57,23,18,6,868,07-01-2010,Herbal Tea
614,Ohio,30,52,88,36,22,10,862,11-01-2010,Herbal Tea
614,Ohio,45,48,90,32,20,8,821,01-01-2011,Herbal Tea
614,Ohio,34,43,77,29,20,8,862,09-01-2011,Herbal Tea
614,Ohio,62,120,200,80,58,26,640,02-01-2010,Tea
614,Ohio,92,120,213,80,58,26,640,02-01-2011,Tea
614,Ohio,142,172,283,114,64,37,810,08-01-2011,Tea
614,Ohio,129,150,265,99,63,32,798,09-01-2011,Tea
614,Ohio,92,119,210,78,57,25,798,11-01-2011,Tea
614,Ohio,76,127,218,91,51,28,656,10-01-2010,Tea
617,Massachusetts,547,595,649,54,48,17,-1006,06-01-2010,Coffee
617,Massachusetts,777,612,658,52,46,17,-2033,08-01-2011,Coffee
617,Massachusetts,13,30,50,20,17,5,482,09-01-2010,Tea
617,Massachusetts,19,30,53,20,17,5,482,09-01-2011,Tea
617,Massachusetts,-12,65,117,52,77,47,458,04-01-2010,Espresso
617,Massachusetts,-36,63,141,63,90,57,435,01-01-2011,Espresso
617,Massachusetts,15,69,124,55,54,20,410,11-01-2010,Herbal Tea
617,Massachusetts,29,49,82,33,20,9,870,12-01-2010,Tea
617,Massachusetts,34,43,77,29,20,8,862,09-01-2011,Tea
617,Massachusetts,81,146,291,145,65,40,1304,07-01-2010,Espresso
617,Massachusetts,156,171,382,170,75,47,1091,01-01-2011,Espresso
617,Massachusetts,160,182,387,181,74,50,1283,11-01-2011,Espresso
618,Illinois,222,270,461,195,101,64,956,05-01-2011,Coffee
618,Illinois,122,185,312,127,63,40,671,05-01-2010,Coffee
618,Illinois,220,336,589,253,116,83,1686,09-01-2010,Espresso
618,Illinois,197,179,322,123,46,34,959,12-01-2011,Herbal Tea
618,Illinois,106,145,245,100,39,28,822,04-01-2010,Herbal Tea
618,Illinois,137,136,228,94,34,26,562,06-01-2011,Tea
618,Illinois,30,79,131,52,49,17,662,08-01-2010,Tea
619,California,-56,3,116,113,59,36,2758,11-01-2010,Coffee
619,California,71,102,181,68,54,22,559,04-01-2011,Tea
619,California,153,152,254,104,38,29,871,05-01-2011,Herbal Tea
619,California,192,185,309,127,43,35,1007,07-01-2011,Herbal Tea
619,California,94,130,219,89,36,24,777,01-01-2010,Tea
619,California,155,152,254,104,37,29,952,07-01-2011,Tea
619,California,53,79,133,54,26,15,601,12-01-2010,Tea
619,California,211,229,487,228,87,63,1436,02-01-2011,Espresso
626,California,-40,28,141,104,55,33,685,02-01-2011,Coffee
626,California,313,474,790,316,161,110,2580,09-01-2010,Coffee
626,California,247,390,650,260,143,91,2548,10-01-2010,Coffee
626,California,-137,-30,166,196,107,64,3139,08-01-2010,Coffee
626,California,-188,-27,156,173,100,57,3909,11-01-2011,Coffee
626,California,230,349,612,263,119,86,1433,05-01-2010,Espresso
626,California,105,145,245,100,40,28,981,09-01-2010,Herbal Tea
626,California,89,124,210,86,35,24,1003,12-01-2010,Herbal Tea
626,California,106,144,243,99,38,27,766,02-01-2010,Tea
626,California,117,111,199,76,32,21,580,10-01-2011,Tea
630,Illinois,161,270,465,195,109,64,956,05-01-2010,Coffee
630,Illinois,232,265,486,191,109,63,865,04-01-2011,Coffee
630,Illinois,191,225,412,162,96,53,1148,09-01-2011,Coffee
630,Illinois,102,158,267,109,56,34,585,03-01-2010,Coffee
630,Illinois,135,204,345,141,69,45,764,06-01-2010,Coffee
630,Illinois,150,222,376,154,72,49,817,08-01-2010,Coffee
630,Illinois,122,185,312,127,63,40,830,12-01-2010,Coffee
630,Illinois,262,392,687,295,130,97,1714,08-01-2010,Espresso
630,Illinois,357,387,672,291,119,96,1742,07-01-2011,Espresso
630,Illinois,291,304,567,228,108,75,1691,11-01-2011,Espresso
630,Illinois,140,228,456,228,88,63,1459,01-01-2010,Espresso
630,Illinois,165,261,521,260,96,72,1559,05-01-2010,Espresso
630,Illinois,157,251,501,250,94,70,1820,12-01-2010,Espresso
630,Illinois,211,229,487,228,87,63,1436,02-01-2011,Espresso
630,Illinois,220,239,509,239,91,66,1417,03-01-2011,Espresso
630,Illinois,121,163,276,113,42,31,897,06-01-2010,Herbal Tea
630,Illinois,132,178,301,123,46,34,941,08-01-2010,Herbal Tea
630,Illinois,156,144,259,99,39,27,766,02-01-2011,Herbal Tea
630,Illinois,167,163,274,113,39,31,897,06-01-2011,Herbal Tea
630,Illinois,68,107,190,83,39,27,623,01-01-2010,Herbal Tea
630,Illinois,70,109,193,84,39,27,603,03-01-2010,Herbal Tea
630,Illinois,67,107,190,83,40,27,574,06-01-2010,Herbal Tea
630,Illinois,43,74,132,58,31,19,548,09-01-2010,Herbal Tea
630,Illinois,27,51,90,39,24,12,541,10-01-2010,Herbal Tea
630,Illinois,104,109,206,84,39,27,603,03-01-2011,Herbal Tea
630,Illinois,84,117,198,81,33,22,984,11-01-2010,Herbal Tea
630,Illinois,88,124,210,86,36,24,1003,12-01-2010,Herbal Tea
630,Illinois,184,178,298,123,42,34,947,06-01-2011,Herbal Tea
630,Illinois,125,118,212,81,34,22,588,09-01-2011,Tea
630,Illinois,79,79,142,54,26,15,601,12-01-2011,Tea
630,Illinois,59,114,189,75,55,24,549,02-01-2010,Tea
630,Illinois,49,102,170,68,53,22,559,04-01-2010,Tea
630,Illinois,59,114,189,75,55,24,659,11-01-2010,Tea
630,Illinois,47,101,168,67,54,22,677,12-01-2010,Tea
630,Illinois,61,96,159,64,48,21,593,05-01-2011,Tea
630,Illinois,59,90,160,60,50,19,656,09-01-2011,Tea
631,New York,276,428,712,284,152,99,2108,04-01-2010,Coffee
631,New York,135,136,228,94,35,26,608,07-01-2011,Tea
631,New York,247,378,638,260,131,98,1558,04-01-2010,Herbal Tea
631,New York,204,331,576,245,127,93,1704,11-01-2010,Herbal Tea
631,New York,459,453,796,294,144,111,1727,12-01-2011,Herbal Tea
631,New York,-252,-75,175,239,95,74,4360,10-01-2011,Herbal Tea
631,New York,100,137,232,95,37,26,809,02-01-2010,Tea
631,New York,144,191,323,132,47,36,994,08-01-2010,Tea
631,New York,95,132,223,91,37,25,777,04-01-2010,Tea
631,New York,156,144,259,99,39,27,766,02-01-2011,Tea
631,New York,175,262,490,228,87,63,1459,01-01-2010,Espresso
631,New York,318,415,675,260,97,72,1405,06-01-2010,Espresso
631,New York,251,280,541,266,91,74,1355,07-01-2011,Espresso
636,Missouri,39,105,190,85,66,32,494,01-01-2010,Coffee
636,Missouri,31,93,169,76,62,28,613,07-01-2010,Coffee
636,Missouri,68,90,176,75,44,23,956,02-01-2011,Coffee
636,Missouri,52,77,151,65,42,20,1053,10-01-2011,Coffee
636,Missouri,53,76,148,63,40,19,1075,12-01-2011,Coffee
636,Missouri,2,49,88,39,47,14,250,12-01-2010,Tea
636,Missouri,-6,42,80,33,46,12,190,03-01-2011,Tea
636,Missouri,41,65,109,44,24,12,844,05-01-2010,Espresso
636,Missouri,57,65,108,44,22,12,844,05-01-2011,Espresso
636,Missouri,40,49,82,34,19,9,890,08-01-2011,Espresso
636,Missouri,56,61,110,42,23,11,771,02-01-2011,Espresso
636,Missouri,43,53,88,36,20,10,828,06-01-2011,Espresso
636,Missouri,40,48,86,33,21,9,836,11-01-2011,Espresso
636,Missouri,-8,61,104,43,69,39,256,02-01-2010,Herbal Tea
636,Missouri,-7,62,106,44,69,40,325,09-01-2010,Herbal Tea
636,Missouri,-1,82,140,59,77,53,338,07-01-2011,Herbal Tea
636,Missouri,3,88,150,63,80,57,332,08-01-2011,Herbal Tea
636,Missouri,-32,18,106,88,50,27,715,03-01-2010,Herbal Tea
636,Missouri,-33,25,141,116,58,35,1142,06-01-2010,Herbal Tea
636,Missouri,-18,40,142,93,52,28,840,04-01-2011,Herbal Tea
636,Missouri,-21,38,135,98,49,30,973,05-01-2011,Herbal Tea
636,Missouri,11,51,88,37,40,12,195,04-01-2010,Tea
636,Missouri,14,55,96,41,41,13,239,06-01-2010,Tea
636,Missouri,17,59,103,44,42,14,258,07-01-2010,Tea
636,Missouri,13,53,92,39,40,12,244,10-01-2010,Tea
636,Missouri,13,47,87,35,38,11,248,11-01-2011,Tea
636,Missouri,-3,42,76,34,45,12,211,11-01-2010,Tea
641,Iowa,18,35,58,23,17,6,843,06-01-2010,Coffee
641,Iowa,19,38,63,25,19,7,851,08-01-2010,Coffee
641,Iowa,10,25,41,16,15,4,851,12-01-2010,Coffee
641,Iowa,5,34,62,28,29,8,965,01-01-2010,Coffee
641,Iowa,6,35,63,28,29,8,958,03-01-2010,Coffee
641,Iowa,8,34,69,28,30,8,965,01-01-2011,Coffee
641,Iowa,9,35,67,28,29,8,961,02-01-2011,Coffee
641,Iowa,11,38,69,32,28,9,996,06-01-2011,Coffee
641,Iowa,12,38,74,31,30,9,1009,12-01-2011,Coffee
641,Iowa,1,18,32,14,17,4,602,08-01-2010,Coffee
641,Iowa,-2,13,23,10,15,3,598,10-01-2010,Coffee
641,Iowa,-3,13,23,10,16,3,596,11-01-2010,Coffee
641,Iowa,18,31,58,23,19,7,620,02-01-2011,Coffee
641,Iowa,13,28,52,21,19,6,614,04-01-2011,Coffee
641,Iowa,1,18,32,14,16,4,602,08-01-2011,Coffee
641,Iowa,-3,13,25,10,15,3,598,10-01-2011,Coffee
641,Iowa,13,29,49,20,16,5,808,07-01-2010,Espresso
641,Iowa,27,35,62,23,17,6,800,10-01-2011,Espresso
641,Iowa,31,43,43,0,12,0,559,07-01-2010,Espresso
641,Iowa,32,43,43,0,11,0,344,12-01-2010,Espresso
641,Iowa,202,312,546,234,110,77,1310,01-01-2010,Herbal Tea
641,Iowa,212,324,567,243,112,80,1260,03-01-2010,Herbal Tea
641,Iowa,241,362,634,272,121,89,1616,06-01-2010,Herbal Tea
641,Iowa,216,329,576,247,113,81,1744,12-01-2010,Herbal Tea
641,Iowa,315,312,611,234,116,77,1310,01-01-2011,Herbal Tea
641,Iowa,356,387,672,291,120,96,1742,07-01-2011,Herbal Tea
641,Iowa,291,304,567,228,108,75,1691,11-01-2011,Herbal Tea
641,Iowa,114,176,298,122,62,39,789,10-01-2010,Herbal Tea
641,Iowa,134,139,262,95,56,30,608,01-01-2011,Herbal Tea
641,Iowa,151,158,285,109,56,34,585,03-01-2011,Herbal Tea
641,Iowa,159,165,296,113,58,36,803,11-01-2011,Herbal Tea
641,Iowa,164,261,521,260,97,72,1715,06-01-2010,Tea
641,Iowa,155,249,498,249,94,69,1775,09-01-2010,Tea
641,Iowa,156,251,501,250,95,70,1820,12-01-2010,Tea
641,Iowa,209,229,487,228,88,63,1436,02-01-2011,Tea
641,Iowa,232,251,534,250,95,70,1820,12-01-2011,Tea
641,Iowa,216,360,654,294,144,111,1838,12-01-2010,Tea
641,Iowa,273,301,611,245,132,93,1419,01-01-2011,Tea
641,Iowa,251,294,569,240,125,91,1391,02-01-2011,Tea
641,Iowa,331,370,716,302,147,114,1783,09-01-2011,Tea
641,Iowa,257,300,581,245,127,93,1784,11-01-2011,Tea
646,New York,357,534,890,356,177,124,2476,06-01-2010,Coffee
646,New York,407,454,749,302,148,105,2250,05-01-2011,Coffee
646,New York,105,145,245,100,40,28,598,08-01-2010,Tea
646,New York,84,118,199,81,34,22,588,09-01-2010,Tea
646,New York,123,117,211,81,34,22,441,03-01-2011,Tea
646,New York,-195,-52,69,121,143,109,1673,05-01-2010,Espresso
